text_sentiment,voice_emotion,facial_emotion,label
0.6386592697702529,0.5175914907052929,0.2614636596748058,0
0.49398313265006955,0.4813096988332249,0.454158352480981,2
1.0,0.6916583531068734,0.5427568738213628,0
0.45334468030085256,0.5409783654371905,0.20923690444399146,1
0.9323224913207313,0.3619436818872908,0.48267284052506215,0
0.5574799486235374,0.6282481775833535,0.7368645143931681,2
0.31831084162557366,0.5350989271545542,0.343513439633073,0
0.427342732400369,0.3267776429595798,0.804062187376908,0
0.4296734949685579,0.6005965637855901,0.43762732254110726,0
0.4638087757064758,0.496081442371669,0.6300222995900967,3
0.4628811786481837,0.27758477980424945,0.6159836448723827,0
0.3718582583385294,0.45687798924865014,0.3060583319904103,0
0.49707327535436346,0.3997406405441765,0.5932772213779095,1
0.6919961345359444,0.47323477511870465,0.537887765888363,0
0.410636880396086,0.5570264500912492,0.39612562445104316,0
0.28728124410381506,0.4967368561054355,0.605279750893371,0
0.8227708685654476,0.3192438653417722,0.4157504174542178,2
0.7975141044611354,0.8035297454806811,0.44693845633240425,0
0.457322257616845,0.44401147798465945,0.5202832406152338,0
0.6941006365126479,0.6124450334129359,0.1400592011153971,2
0.5882653562593256,0.7658066375217194,0.662471953931241,1
0.48522634768911016,0.5073971785226374,0.2974292853801853,1
0.5137168888214874,0.44918334283971706,0.6014742150363516,1
0.43922488612725197,0.5223139729624966,0.1031119753634776,0
0.39107569517509966,0.5549121694830448,0.6532687613791182,2
0.5537501855196376,0.668892915829755,0.6008808862177428,1
0.6898809828548724,0.8130794867385711,0.6237358589609269,1
0.7540496650514296,0.45774935421711127,0.2573060066648855,0
0.626071053765612,0.0,0.3734487243773402,2
0.5404502799249054,0.7027923296594499,0.7420625745473433,1
0.27437144361619403,0.25399121892502585,0.5888423854086691,2
0.8805835306630441,0.8772212605924697,0.7060499242102103,2
0.698172849810528,0.7213925117746671,0.24899695698224317,1
0.5633824925042483,0.2724089051656232,0.5117588854020323,1
0.15555115652712376,0.40951446908684974,0.47102801739572847,0
0.14883617333949845,0.579488983775305,0.5118134438616444,0
0.5296294716044618,0.8436615932208742,0.6126566216443239,2
0.3150693525819641,0.47726634367425674,0.31820445304583883,0
0.08335912327912681,0.3838554749451717,0.6430565366927856,2
0.3082549167541788,0.4417051281959265,0.48175253333277634,0
0.5209661761004917,0.06119571286506814,0.10277074656093421,3
0.4070040010352568,0.7474625778648085,0.4724229729646505,3
0.4865284428918051,0.7538907309738372,0.6424548193038109,1
0.4720651156197033,0.4624137812128728,0.432257454048793,0
1.0,0.8121502166221574,0.5639780323583132,1
0.589451038667258,0.14899859636557283,0.6918133242187323,0
0.7616578361846215,0.5654439106745041,0.5187669824976033,0
0.29277890869900547,0.6711051240809534,0.25157522201875876,0
0.5983661644435352,0.6638974236928324,0.2516332625495413,2
0.7690653913629794,0.76465458917198,0.7612622891429924,0
0.4257161399562393,0.32484166621244703,0.40691447953825466,3
0.47408758446534904,0.44781993924310015,0.24414822593324836,1
0.46463145282288476,0.7933634431035079,0.5524918092919745,1
0.32582123384764694,0.18427018600331002,0.2785391116788191,0
0.5484883337304352,0.6330307232440372,0.47006279829148967,0
0.202808894849265,0.5167879553570236,0.4739726981033463,1
0.20123666042372945,0.7133886074837404,0.6345401894609307,0
0.48642228539282534,0.4836202019332513,0.5370428312477428,3
0.7172234728603576,0.4814105168069399,0.15287958418435676,2
0.6940088171925525,0.73777752656247,0.29017128272116793,1
0.26379024495395786,0.6210742097744932,0.1822728422590505,3
0.18328950493252005,0.10391026521789626,0.5455606853346122,0
0.9496098379166125,0.47731696868758317,0.7110850838270208,0
0.4610936644088113,0.8491976353319903,0.5298128877308762,2
0.1683672461135886,0.6471206122700692,0.8210269009534383,0
0.40467392646675227,0.4443092294453731,0.5877757229744881,2
0.4202235020234537,0.7879679419136016,0.6930260917041037,1
0.6334075734281317,0.8009077010833257,0.5818783285876947,3
0.7914156224523228,0.15433847529191502,0.09926751996185057,0
0.6714809865107733,0.7214444761700897,1.0,3
0.7728697190403242,0.3443797483315353,0.35102715428979625,0
0.6334904919201952,0.8138851502371061,0.5686289802158905,2
0.40858409806410845,0.19216924246583283,0.08223031538698294,0
0.24611804262466974,0.27158745762263753,0.4629652092455503,0
0.7115350672981233,0.3548318386855037,0.6545994285912052,0
0.5331876442102137,0.18247854334647867,0.3345052728430128,2
0.3640728603309688,0.8057464830746389,0.857073683016079,1
0.18149800623094192,0.7727357281089109,0.43645304641803934,0
0.5741837832279824,0.3138000728396224,0.6232618149308135,1
0.3450113252575042,0.688826851198937,0.5267546212898261,0
0.4573901418619641,0.29327756046840314,0.505056453524055,1
0.6695775156372683,0.3374797694538381,0.4818831447215703,0
0.3799470334041397,0.0,0.7868021720999825,1
0.4741227493974566,0.3760900076212837,0.4357660736367738,3
0.20727318260188005,0.7827507307314046,0.3041577235251458,0
0.4250588623982182,0.675725602474328,0.7981196114147552,0
0.25133033404929006,0.45826230141630514,0.442297634016978,2
0.6132569153560714,0.7686529717096937,0.4841286480107185,0
0.33601927176681423,0.24073593070270044,0.5381650529845469,3
0.5232098742849388,0.613185340479121,0.2684767556437415,2
0.35093259731360826,0.41640791964786594,0.5787669752134978,3
0.3042545732832739,0.7178942247412798,0.6326825512633817,0
0.28818341285291094,0.2855744622078026,0.29996094460747214,2
0.3266493435937886,0.49177016496071524,0.38811200394146583,1
0.43449087971633266,0.0,0.297820929131286,1
0.7239910109235788,0.22405428682047923,0.8964418561309762,0
0.47640781028611917,0.1069363179812528,0.658011441236436,2
0.4213018639997813,0.21274504807572764,0.3985073979550575,0
0.5684349516491849,0.39461793599179307,0.502408627749328,0
0.6357669591471444,0.23622354963657238,0.5389730126222319,1
0.6953384656615436,0.3414782120201707,0.4990743944721748,2
0.8315011536856486,0.5571792725112092,0.6866148741883769,0
0.5204812861121595,0.45386084886380496,0.48362505780083986,0
0.5100276847440558,0.791723986534479,0.5735328161754566,0
0.09037870017671218,0.5641530272625953,0.4740754803364233,0
0.767578230699241,0.3905400858534266,0.47883299396893375,0
0.48368559817288037,0.5621959644216945,0.9667953868016665,2
0.8169493398772069,0.6597534713385158,0.6456881106015144,0
0.5449583384891349,0.42113065172062736,0.9942776913368659,0
0.3842939221794371,0.7057694403947986,0.5587724855095069,1
0.9915341797530913,0.1142602068834273,0.6250708701072082,1
0.34984010866777565,0.2722930329578802,0.8141363044688275,2
0.4592271098429432,1.0,0.6011065037420383,2
0.18053192482442393,0.2831537470623173,0.7959740231630839,0
0.3729313498605664,0.20331236167629596,0.3637934038222803,0
0.11646307645343251,0.6842506100352804,0.7430981033908614,0
0.1817055524534496,0.7162239835409558,0.4884918359933109,2
0.4485720586468282,0.4816080241258018,0.1894482240453909,1
0.6689831156676584,0.33619863165026587,0.38811230454210305,1
0.23629925598561935,0.45514024910945583,0.5563174561666934,1
0.49494142709256644,0.6001843241572756,0.7017827491943298,0
0.4396218113683844,0.3799931735268706,0.7995938894142212,0
0.12448933217083913,0.6298908377931212,0.39793524955381226,0
0.6784830501791927,0.41488518702876465,0.49418792387517224,1
0.7567944519917125,0.4671438305321325,0.4252372371657294,0
0.5240687045408061,0.5463929048203993,0.5441773571948606,0
0.3617775393944046,0.0,0.651955166193215,1
0.0,0.514768303868917,0.2257259513155943,2
0.47351525912282655,0.44694433448917975,0.5461729573736727,3
0.7264200335848479,0.515291247140208,0.328738639023067,0
0.2767778228680875,0.0,0.5329876695408482,0
0.49704844569922985,0.33807753892847037,0.7687317147306141,0
0.46922584012884894,0.6574815965595298,0.5261544009835254,0
0.7084485846786288,0.2829890123468814,0.4266018170183863,1
0.5962683957706914,0.48969873160958516,0.40310896645198724,2
0.31712055729858135,0.08908498397818637,0.5922559079687392,2
0.5210447041952683,0.4003002740086913,0.5284226962574863,1
0.8816653698486285,0.40462620292146495,0.6672407411449176,0
0.5630124593793268,0.3308683578148187,0.406028569303067,2
0.4286732119751743,0.528778113778408,0.8722275705098252,1
0.593058605796202,0.4592286692579645,0.6443439950219338,2
0.2315671685249256,0.45444951519565296,0.16272606112879845,0
0.4067759978231566,0.14621842657660067,0.6569100005246092,1
0.5444781077269408,0.5235504179861603,0.4597209473184965,0
0.3794631843184257,0.6722950911665667,0.3193547084714477,3
0.5159546709920236,0.27153919202415266,0.49915867082245796,1
0.5473660486152117,0.4891585677830529,0.3860408541117501,0
0.5374693638903112,0.809462574656177,0.5485430370914554,1
0.6272784219071875,0.5879599273967734,0.40311348577827927,2
0.5394916367536229,0.4466781998300954,0.7315926812650608,0
0.6874715037598986,0.7043232060276683,0.6892891832493497,1
0.2944421578203568,0.7480640853523371,0.83324852659925,0
0.619233268799222,0.6688023863260002,0.273611749793085,1
0.48001162512051293,0.556494399497816,0.26662644586273887,1
0.6075406778248538,0.576872266832783,0.5128221457522801,1
0.6753682300300633,0.2600772115754204,0.5630319810398676,3
0.25945845615553875,0.2671172887687432,0.4291094385719845,1
0.6658187527557013,1.0,0.6187207898721964,1
0.49102942719058484,0.47788895606197773,0.31595857854614484,0
0.4033291191457919,0.4742957628766678,0.7281599323634526,1
0.2964638129183066,0.1635498945394096,0.5576432470173687,2
0.22179657802149072,0.5620533088708315,0.32458751608739533,0
0.47191739090320856,0.06967505584915912,0.32290221273258835,0
0.4494267172345117,0.7833127798296298,0.44077634744873095,0
0.6715793449011551,0.33359489852386537,0.0,3
0.5335025316134849,1.0,0.4758535931550217,3
0.38614372177642586,0.4803112560468292,0.38011485831812186,1
0.6791178836918428,0.6199442735379499,0.4270247461768127,1
0.6459984527613081,0.19536516118931874,0.3067073963219672,0
0.7120917928116941,0.4350432615592209,0.5569117488477044,0
0.5530915829061996,0.19006740193020438,0.4071385909823803,0
0.284056048428684,0.5246714456997805,0.6284395628722361,0
0.4174034781102633,0.5325046678515302,0.7931199226188508,0
0.5664052734377651,0.0542119014273596,0.8194075385847841,0
0.39559527767514063,0.28708981875091366,0.6832425798024726,3
0.5048283156355629,0.5334318738131902,0.17330849043260066,1
0.9965056753784729,0.4668801469953153,0.8974961235583643,1
0.08830819558983877,0.6162014536641951,0.4333712990894357,0
0.37572723684222786,0.2118473490864135,0.30691784533590427,2
0.7911460254488901,0.30037236535395995,0.1652213229897907,1
0.4674322673093074,0.35105287483096465,0.4743104101436468,2
0.7158276014344598,0.38082022632182744,0.5899219072874224,0
0.638784623644332,0.41175414697033147,0.46153172390713537,0
0.8123744684332979,0.47141536715698285,0.5901252449638077,3
0.1620317914205221,0.7495484382594934,0.41985975923266505,2
0.44623363023395834,0.5994017347575177,0.5675074902241105,3
0.6789699822678659,0.5776015304594897,0.5643059708050415,2
0.5692387348259543,0.4119882076169304,0.8197543238743634,1
0.5359590769248673,0.4794272456796485,0.7244648685883472,0
0.7500307924547984,0.3759625415111688,0.5772140368625823,1
0.39377473314623934,0.5964003956971048,0.8641860094388161,1
0.38033923115382046,0.6623563057729245,0.4310826534796832,0
0.2535794873560381,0.8122831808296096,0.756872159607632,1
0.4016023160094477,0.3485831316471749,0.5088908821875778,1
0.4253659409091147,0.47712150767811096,0.23617046117522644,0
0.4662842768068998,0.8229034452609609,0.7159977127715612,2
0.6563257104662729,0.3783108087262585,0.6481189696537185,0
0.0069209714114189524,0.44908940380110074,0.6349259966953397,1
0.44165525738771827,0.1874582751438419,0.681189314712523,0
0.5301857038712564,0.31966966449573553,0.8212951795303056,1
0.47906771974015244,0.5095129386051298,0.6499347476373207,0
0.6582349362996528,0.2777324353781774,0.543348536472572,0
0.6025946332934133,0.4897188048418609,0.5538654512150668,1
0.4808610632448456,0.27872546165124046,0.6441756943877787,0
0.15960481023877066,0.4914129625723566,0.2871182989957871,1
0.534800821405953,0.5767501568560146,0.41944529291931243,1
0.6388605446847748,0.6057804233717616,0.2741003740214386,1
0.7485906833253025,0.4782164274575798,0.8323961246232021,0
0.7849181196241775,0.7809231903000027,0.14625982808018584,2
0.44571679434098976,0.456360868766706,0.09337173516172043,0
0.3234527594999727,0.8545349093977093,0.7309259029092445,1
0.3562396113707188,0.3875397355599629,0.4292203651887164,1
0.467596698255041,0.5454941680504024,0.4980588491469066,0
0.5486362416161482,0.62814244505027,0.30784080028030325,3
0.4699515256164243,0.4843513137825271,0.7238473722470545,1
0.6146297073651242,0.44114808453107474,0.35978636283999355,0
0.4003373063421727,0.5014752590077934,0.4417482578873853,0
0.4745259123323103,0.5086768159040065,0.19357517656616324,0
0.5428957816615847,0.43433496341975314,0.40907908893328526,2
0.5380723953160721,0.8323161212512651,0.7776298564395783,1
0.7000440525162172,0.4027439828803265,0.7230889246826796,0
0.679694870116611,0.28841620025717996,0.28596288729943564,1
0.7175847676113559,0.5558297558476876,1.0,1
0.25781220546919204,0.20215938002068062,0.2985308640553249,1
0.4751406013311539,0.7333646207551751,0.7429994840480879,0
0.5395390109110673,0.4783417447962754,0.21317475449414536,0
0.5398938227476939,0.5707239381113852,0.36236490224862483,3
0.417022909296906,0.22060703580323987,0.8853535582334465,0
0.5413521261310161,0.3584495250551345,0.38679529848685074,0
0.6064079499611159,0.5194515444342499,0.3350888652229608,1
0.25349367288331803,0.7134835773344699,0.4426680136455775,2
0.09515676208047619,0.45961159751880243,0.08586947728451305,1
0.5481042808436305,0.6001017473304294,0.2383379141796359,0
0.6193981796914256,0.12906224387471477,0.626882729795381,1
0.8132827049002815,0.7435762135725935,0.127179190545045,1
0.721896810463003,0.4934401218509381,0.4060104772719937,1
0.40192943854291585,0.44232728731491944,0.7799170605279315,1
0.3807530900572037,0.6513236637117489,0.2540932114811266,1
0.5258002208743725,0.45500647549200046,0.5694246528864115,0
0.20482907335493017,0.6676874239521586,0.4963511283370277,0
0.3092070021853247,0.58449594980365,0.6537329109481572,0
0.2121615636610722,0.7806679841340459,0.8044709155909799,0
1.0,0.5836108567707972,0.26922615331372496,0
0.43444458942909014,0.7419081019281215,0.42644929688418,1
0.9272615486182476,0.573199161999591,0.46352550970492046,1
0.16017832670646348,0.7691625707682193,0.6341040457879455,3
0.663606582718837,0.5492765527973007,0.06567523366204298,1
0.20360786272783404,0.4347044429841864,0.7374864937598987,0
0.5818400623929486,0.7057838910757412,0.7007498096721179,1
0.4767729130789208,0.6434777595435912,0.5330604495758423,1
0.5208214463665837,0.5576036708618973,0.537998177894303,0
0.5316261877977962,0.3774954688784975,0.22436524984686268,0
0.6015933444313031,0.3794155820996376,0.012946944648617065,0
0.27701292056000737,0.7547023407006386,0.43697274932667485,0
0.4098473933559745,0.5245752965602479,0.17520779725343943,1
0.37521918071025684,0.562637096532838,0.48875794565025005,3
0.2949499067069208,0.5344120604311908,0.5943944504591875,1
0.45948188979761684,0.40970547807255,0.7576663455968431,1
0.6977068427150737,0.18494832880849743,0.4913962275870597,1
0.14954633921491384,0.29026268513670606,0.292198986590269,1
0.5567494357001942,0.3071356234797126,0.5787518546894501,1
0.31629302976906504,0.7137933597005401,0.7580287006373996,2
0.20141224890732673,0.3549230670857263,0.6332002286306059,1
0.22201759329813836,0.679528213717439,0.7434565036104208,1
0.45172245559846436,0.9173915024564849,0.4391105587468331,0
0.673720549702188,0.6602976992930707,0.46086535016422486,1
0.5972815971965578,0.30096710641876623,0.015854022359615305,1
0.5482127434345231,0.37256398299468096,0.4508315010069178,0
0.6648708623753464,0.43956927660611256,0.824536360914178,1
0.7466744028050473,0.8841373112530619,0.14521620348284636,0
0.6875957389255948,0.3355596011673395,0.6529245812993469,3
0.31202567709501733,0.5145083439791323,0.6815493812224754,2
0.6602976900651516,0.14334508282124192,1.0,1
0.5196899256982275,0.6124151745665853,0.1252189915585118,1
0.2958496422260788,0.3747931760391019,0.7984378436335406,2
0.27606946659014475,0.7504171697840123,0.595293849912314,2
0.26585496229833006,0.2842571957916279,0.5145419326834655,0
0.5452494290951898,0.2584793828439703,0.7073476531793513,1
0.4479746223852497,0.2698490511682571,0.4681052372845177,3
0.9008236188258942,0.7043393595752061,0.21869741617418686,3
0.4752915001005337,0.5613416460840168,0.3264076903430926,3
0.24314299113510157,0.8047869087696629,0.4177668825993981,0
0.5553556391748513,0.28599921069750883,0.38364545685054846,1
0.3290387208220207,0.328499417889625,0.1898808738580346,0
0.5511510926988307,0.26253008262929045,0.8926381803855934,1
0.42050118288016547,0.27887912153637495,1.0,0
0.41406257726058604,0.7742895490646033,0.5678309607486474,2
0.5361460737236586,0.5869650083580531,0.47436054223080437,2
0.45375040899641395,0.6374368194185714,0.2932727317144126,0
0.3920871819017389,0.36605825257828484,0.3417716345217451,1
0.42456870723224344,0.4931471811713325,0.4999122370216616,3
0.3371796368530453,0.48280121895492817,0.6404576990140053,3
0.6263321627305963,0.4260618338123847,0.18010726984955805,1
0.2906413904885198,0.47520159444439736,0.4287881708009373,0
0.38399278961847505,0.36841555950628746,0.35411702189826877,1
0.24426844683493593,0.5118959408080287,1.0,1
0.4648375744174196,0.7613955877825662,0.23134350558645117,1
0.8350450740028024,0.7561009720338394,0.25596723651091025,2
0.8589688736685668,0.45467449862356313,0.685969037047155,1
0.49338501117665745,0.4197776805071176,0.3139673111845765,0
0.6570162120187293,0.5787702256580762,0.5485432269238883,1
0.7497702698520464,0.778616880869544,0.6887639385549323,0
0.5383560978396759,0.44301379081210673,0.8306068657245245,0
0.3263433882387422,1.0,0.5509925929976341,0
0.1462306893408507,0.6051327944675309,0.15087500114201724,2
0.7820783570888415,0.5243709085884776,0.6413808869104162,2
0.4414379949148433,0.7655166596819003,0.10232893751551198,1
0.7875174051966791,0.3798992141661266,0.21841313546308477,2
0.3694765264485083,0.6638878288659155,0.8589773478250657,3
0.17192530079377377,0.5500557848208596,0.2108171064324072,0
0.8059097385902472,0.2098406821972073,0.38287480157721454,3
0.47708101316795654,0.2161892441815491,0.5081994665217697,0
0.5216609787023031,0.44174490014166395,0.4526655067228289,2
0.44680689308285004,0.3535659612287389,0.6728843070640165,1
0.7850719993161233,0.1886543169440445,0.42177162022687736,0
0.7336828659001559,0.4552706863969516,0.4949350688555499,0
0.5658150166162427,0.6231840171081324,0.838849378096475,0
0.7698161753222469,0.33676668400512283,0.32002180148189363,1
0.7264683971524105,0.5776205868459569,0.6525613321169998,1
0.45718749775022094,0.518878335588153,0.2401492864462096,0
0.9042819900386101,0.6528845348826545,0.513919249907583,2
0.6344906119766748,0.38736650620072244,0.33508425148652354,1
0.4311985378336829,0.6025765852788567,0.4761954802834477,2
0.74551580031646,0.5597156926144474,0.7684215438652106,0
0.3196472143577348,0.19441815863027678,0.5099691404814146,1
0.7954651503927832,0.46016134096906763,0.4385792833700556,0
0.2946590033815175,0.569439930516959,0.490228140572065,0
0.5701735548480058,0.7121457461189341,0.4862621051512292,3
0.4544291307794788,0.9627355724694644,0.1721648951354366,2
0.5304801361393727,0.4320732009348108,0.7941604614763573,0
0.5382588431552844,0.4436950860761842,0.4489597576625945,0
0.457300228219767,0.45536919706290163,0.4340346331682215,1
0.5376395337171826,0.25879172547982243,0.6644843051094576,0
1.0,0.5692768382986542,0.41806343978425303,1
0.43082930625840377,0.5319486424969764,0.8192341670402741,0
0.6566908067713153,0.3647220959305235,1.0,0
0.579483614233055,0.6383711301471721,0.18664617811082068,0
0.09335185124306355,0.20305215232495688,0.33042381396963,0
0.4170409390429701,0.19823314970841405,0.723873063860176,2
0.5970581119747936,0.641476519423071,0.6172021446721753,3
0.7063348760635768,0.5628011748685766,0.5154037408713416,1
0.3126160924157806,0.6927808831914891,0.5542320081952499,1
0.7058907464437879,0.6843413269484886,0.35814337767677845,3
0.5347228721813619,0.5521755402620177,0.7042509981373597,1
0.8400442657999452,0.7293148093360979,0.9440465270638271,0
0.3257124126925205,0.984044170484399,0.5533705648455921,3
0.38638112719693546,0.3287529547098415,0.12205006841694566,1
0.21790010591249126,0.41567170106747087,0.3984428182260913,3
0.649441662872752,0.610158224473886,0.6126038082131461,0
0.8044039591822689,0.5845966593861835,0.733541564754949,3
0.49127531036620453,0.686512487348272,0.48035976386492024,3
0.5120213150058079,0.4440220406534117,0.5825011942147652,0
0.36722284731604304,0.5990388483245466,0.6015216051982385,0
0.4970229717867756,0.5523211073552736,0.7585481321489217,0
0.5172633270156922,0.6574299787517235,0.581710585642464,0
0.5774470305408007,0.2462647301581421,0.5174108887991186,0
0.5679784279948115,0.5558235263483576,0.30046059884968473,2
0.4385589066499489,0.548457962770107,0.0,0
0.3136408059173402,0.41764353359183887,0.7032795588138728,0
0.21484324402703875,0.5547149288382752,0.3523396579310395,1
0.610396110922181,0.5318108928187506,0.869444778097499,1
0.5320166749082544,0.39559206744707615,0.5638797886773468,1
0.395196706965795,0.6616612978937733,0.05929805508958941,2
0.27308958667789385,0.41008347911964865,0.6424882304195576,0
0.4012430102267622,0.10898754820763401,0.38464207399418776,1
0.5407799923040233,0.3704526458466848,0.29907592322365695,1
0.7401404199763624,0.6928289462786782,0.4580993886309803,0
0.21171240389568613,0.557892494518921,0.425117907126877,0
0.5743861305547163,0.5093664839948694,0.4539451076782916,1
0.4902702416464032,0.6118368269912009,0.0,0
0.10089415204810903,0.1557925940793723,0.4736021594532534,3
0.9665800700052022,0.342671512688311,0.44339147065567786,2
0.4319736585924925,0.8151630586650629,1.0,2
0.3237148638791768,0.4934703418188442,0.3131401268480477,0
0.239483236116884,0.5756732442996948,0.4083461087077393,0
0.3936031226290242,0.3997071388797597,0.5442638888263112,0
0.5282671742949436,0.68789921548152,0.5244597736222438,1
0.6140219672967728,0.7825039374238189,0.5955426390363662,0
0.5167884764040213,0.5295248566341522,0.5069240765791423,2
0.5902101949025103,0.14571552766653173,0.293946432409411,1
0.031191713399422616,0.48960357936686405,0.7165846637992639,1
0.6196494607527951,0.7763583198175006,0.49036401528419316,1
0.3967046056469655,0.23294142367124632,0.40513326266505034,1
0.40181188519788397,0.18780788191243636,0.36546775435716083,1
0.6644148794582315,0.6072568718578688,0.48538296198501013,3
0.6197147441775601,0.3733738271230054,0.805054276876325,0
0.35064949633545506,0.006923152253836273,0.25036034312084654,0
0.6074178039517236,0.3842450015188862,0.8580251673361609,3
0.7509891927326855,0.9338360809356179,0.567863918261283,1
0.3969755675672115,0.5835932508292856,0.48816448410926316,1
0.7085165125976015,0.7347208425755518,0.5367323017555089,1
0.16500220814225391,0.2862915844769207,0.5958953442992901,1
0.8692386678982804,0.5472046690527521,0.6657150159670332,1
0.4661821655647487,0.44140873773903816,0.3642187868659177,1
0.33120485789267223,0.3277476574689055,0.9209972561075241,0
0.6471834916262108,0.37791970351182963,0.661339382523007,0
0.49580537602212554,0.6298470843547743,0.4171822073599771,0
0.6395846214899291,0.8959619675106573,0.5197006445307538,1
